Cons ID,Data Time,Active Import(kWh),Active Export(kWh),Reactive Import(kVArh),Reactive Export(kVArh),Apparent Import(kVAh),Apparent Export(kVAh),Active Power(kW),Meter ID,Hourly_Kwh
29574,2025-01-06 14:00:00,14457.399,28.618,4065.778,1025.014,15018.22,1025.413,1.561,10,1.561999999999898
29574,2025-01-06 15:00:00,14458.043,28.618,4065.831,1025.021,15018.854,1025.42,0.643,10,0.6440000000002328
29574,2025-01-06 16:00:00,14458.231,28.618,4065.88,1025.033,15019.048,1025.432,0.187,10,0.1880000000001018
29574,2025-01-06 17:00:00,14458.587,28.618,4065.925,1025.049,15019.403,1025.448,0.355,10,0.3559999999997671
29574,2025-01-06 18:00:00,14459.198,28.618,4066.021,1025.062,15020.017,1025.461,0.611,10,0.6110000000007858
29574,2025-01-06 19:00:00,14460.069,28.618,4066.077,1025.075,15020.871,1025.474,0.87,10,0.8709999999991851
29574,2025-01-06 20:00:00,14460.357,28.618,4066.112,1025.091,15021.158,1025.49,0.288,10,0.2880000000004656
29574,2025-01-06 21:00:00,14461.694,28.618,4066.15,1025.099,15022.455,1025.498,1.336,10,1.3369999999995343
29574,2025-01-06 22:00:00,14461.87,28.618,4066.199,1025.109,15022.638,1025.508,0.176,10,0.1760000000012951
29574,2025-01-06 23:00:00,14462.036,28.618,4066.262,1025.12,15022.815,1025.519,0.166,10,0.1659999999992578
29574,2025-01-07 00:00:00,14462.195,28.618,4066.323,1025.131,15022.984,1025.53,0.159,10,0.1589999999996507
29574,2025-01-07 01:00:00,14462.344,28.618,4066.373,1025.141,15023.141,1025.54,0.148,10,0.1489999999994324
29574,2025-01-07 02:00:00,14462.466,28.618,4066.417,1025.153,15023.27,1025.552,0.121,10,0.1220000000012078
29574,2025-01-07 03:00:00,14462.608,28.618,4066.468,1025.164,15023.421,1025.563,0.142,10,0.1419999999998253
29574,2025-01-07 04:00:00,14462.744,28.618,4066.512,1025.177,15023.564,1025.576,0.135,10,0.136000000000422
29574,2025-01-07 05:00:00,14462.894,28.618,4066.562,1025.189,15023.722,1025.588,0.149,10,0.1499999999996362
29574,2025-01-07 06:00:00,14463.018,28.618,4066.602,1025.198,15023.852,1025.597,0.124,10,0.1239999999997962
29574,2025-01-07 07:00:00,14463.305,28.618,4066.648,1025.212,15024.141,1025.611,0.287,10,0.2870000000002619
29574,2025-01-07 08:00:00,14464.412,28.618,4066.698,1025.242,15025.22,1025.641,1.455,10,1.106999999999971
29574,2025-01-07 09:00:00,14466.162,28.618,4066.748,1025.261,15026.918,1025.66,1.676,10,1.75
29574,2025-01-07 10:00:00,14467.532,28.618,4066.82,1025.283,15028.256,1025.682,1.266,10,1.3699999999989814
29574,2025-01-07 11:00:00,14469.536,28.618,4066.88,1025.298,15030.202,1025.697,1.959,10,2.004000000000815
29574,2025-01-07 12:00:00,14469.875,28.618,4066.97,1025.3,15030.553,1025.699,0.208,10,0.3389999999999418
29574,2025-01-07 13:00:00,14470.174,28.618,4067.029,1025.322,15030.856,1025.721,0.171,10,0.2990000000008876
29574,2025-01-07 14:00:00,14470.695,28.618,4067.09,1025.341,15031.375,1025.74,0.435,10,0.5209999999988213
29574,2025-01-07 15:00:00,14471.164,28.618,4067.147,1025.361,15031.841,1025.76,0.389,10,0.4690000000009604
29574,2025-01-07 16:00:00,14471.44,28.618,4067.193,1025.368,15032.12,1025.767,0.17,10,0.2759999999998399
29574,2025-01-07 17:00:00,14472.928,28.618,4067.264,1025.37,15033.571,1025.769,1.468,10,1.4879999999993745
29574,2025-01-07 18:00:00,14473.421,28.618,4067.318,1025.399,15034.061,1025.798,0.302,10,0.4930000000003929
29574,2025-01-07 19:00:00,14474.514,28.618,4067.46,1025.399,15035.151,1025.798,1.094,10,1.0929999999989377
29574,2025-01-07 20:00:00,14475.526,28.618,4067.51,1025.405,15036.139,1025.804,1.01,10,1.0120000000006255
29574,2025-01-07 21:00:00,14477.038,28.618,4067.51,1025.409,15037.595,1025.808,1.512,10,1.5120000000006255
29574,2025-01-07 22:00:00,14477.264,28.618,4067.617,1025.415,15037.841,1025.814,0.225,10,0.2259999999987485
29574,2025-01-07 23:00:00,14477.492,28.618,4067.662,1025.423,15038.073,1025.822,0.227,10,0.2280000000009749
29574,2025-01-08 04:00:00,14478.344,28.618,4067.918,1025.486,15038.962,1025.885,0.167,10,0.1679999999996653
29574,2025-01-08 05:00:00,14478.557,28.618,4067.955,1025.521,15039.177,1025.92,0.147,10,0.213000000001557
29574,2025-01-08 06:00:00,14478.757,28.618,4067.996,1025.548,15039.381,1025.947,0.16,10,0.1999999999989086
29574,2025-01-08 07:00:00,14479.378,28.618,4068.03,1025.563,15039.988,1025.962,0.601,10,0.6210000000010041
29574,2025-01-08 08:00:00,14480.196,28.618,4068.071,1025.588,15040.787,1025.987,0.791,10,0.8179999999993015
29574,2025-01-08 09:00:00,14480.757,28.618,4068.097,1025.603,15041.334,1026.002,0.085,10,0.5609999999996944
29574,2025-01-08 10:00:00,14482.365,28.618,4068.156,1025.607,15042.898,1026.006,1.606,10,1.6080000000001746
29574,2025-01-08 15:00:00,14488.765,28.618,4068.502,1025.669,15049.153,1026.068,0.456,10,0.5630000000001019
29574,2025-01-08 16:00:00,14489.881,28.618,4068.577,1025.67,15050.248,1026.069,1.034,10,1.1159999999999854
29574,2025-01-08 17:00:00,14491.065,28.618,4068.643,1025.677,15051.405,1026.076,1.131,10,1.184000000001106
29574,2025-01-08 18:00:00,14491.883,28.618,4068.665,1025.72,15052.199,1026.119,0.771,10,0.8179999999993015
29574,2025-01-08 19:00:00,14492.796,28.618,4068.716,1025.747,15053.092,1026.146,0.864,10,0.9130000000004656
29574,2025-01-08 20:00:00,14493.572,28.618,4068.743,1025.786,15053.846,1026.185,0.68,10,0.7759999999998399
29574,2025-01-08 21:00:00,14493.954,28.618,4068.79,1025.819,15054.227,1026.218,0.289,10,0.3819999999996071
29574,2025-01-08 22:00:00,14494.216,28.618,4068.832,1025.846,15054.49,1026.245,0.156,10,0.2620000000006257
29574,2025-01-08 23:00:00,14494.796,28.618,4068.872,1025.857,15055.059,1026.256,0.553,10,0.5799999999999272
29574,2025-01-09 00:00:00,14495.025,28.618,4068.965,1025.862,15055.305,1026.261,0.166,10,0.2289999999993597
29574,2025-01-09 01:00:00,14495.243,28.618,4069.021,1025.875,15055.53,1026.274,0.14,10,0.2180000000007567
29574,2025-01-09 02:00:00,14495.5,28.618,4069.031,1025.899,15055.78,1026.298,0.173,10,0.2569999999996071
29574,2025-01-09 03:00:00,14495.758,28.618,4069.148,1025.909,15056.06,1026.308,0.188,10,0.2579999999998108
29574,2025-01-09 04:00:00,14495.973,28.618,4069.214,1025.944,15056.285,1026.343,0.144,10,0.2150000000001455
29574,2025-01-09 05:00:00,14496.172,28.618,4069.256,1025.987,15056.488,1026.386,0.13,10,0.1990000000005238
29574,2025-01-09 06:00:00,14496.803,28.618,4069.278,1026.057,15057.102,1026.456,0.583,10,0.6309999999994034
29574,2025-01-09 07:00:00,14497.69,28.618,4069.311,1026.101,15057.964,1026.5,0.83,10,0.8870000000006257
29574,2025-01-09 08:00:00,14498.274,28.618,4069.349,1026.124,15058.537,1026.522,0.528,10,0.5839999999989232
29574,2025-01-09 09:00:00,14498.504,28.618,4069.41,1026.135,15058.775,1026.533,0.123,10,0.2300000000013824
29574,2025-01-09 10:00:00,14499.129,28.618,4069.451,1026.152,15059.388,1026.55,0.592,10,0.625
29574,2025-01-09 11:00:00,14500.603,28.618,4069.505,1026.16,15060.821,1026.558,1.485,10,1.473999999998341
29574,2025-01-09 12:00:00,14501.536,28.618,4069.57,1026.191,15061.737,1026.589,0.885,10,0.9330000000009022
29574,2025-01-09 13:00:00,14502.671,28.618,4069.681,1026.206,15062.86,1026.604,1.094,10,1.1350000000002185
29574,2025-01-09 14:00:00,14502.872,28.618,4069.733,1026.218,15063.068,1026.616,0.104,10,0.2009999999991123
29574,2025-01-09 15:00:00,14503.064,28.618,4069.784,1026.229,15063.266,1026.627,0.104,10,0.1920000000009167
29574,2025-01-09 16:00:00,14503.265,28.618,4069.833,1026.241,15063.473,1026.639,0.121,10,0.2009999999991123
29574,2025-01-09 17:00:00,14503.567,28.618,4069.894,1026.25,15063.78,1026.648,0.111,10,0.3019999999996798
29574,2025-01-09 18:00:00,14503.878,28.618,4069.942,1026.265,15064.093,1026.663,0.168,10,0.3110000000015134
29574,2025-01-10 03:00:00,14506.678,28.618,4070.233,1026.688,15066.867,1027.086,0.129,10,0.1659999999992578
29574,2025-01-10 04:00:00,14506.87,28.618,4070.27,1026.702,15067.062,1027.1,0.135,10,0.1920000000009167
29574,2025-01-10 05:00:00,14507.294,28.618,4070.308,1026.718,15067.481,1027.116,0.346,10,0.4239999999990687
29574,2025-01-10 06:00:00,14507.707,28.618,4070.358,1026.742,15067.892,1027.14,0.382,10,0.4130000000004656
29574,2025-01-10 07:00:00,14507.887,28.618,4070.4,1026.789,15068.076,1027.187,0.129,10,0.180000000000291
29574,2025-01-10 08:00:00,14508.116,28.618,4070.432,1026.8,15068.306,1027.198,0.166,10,0.2289999999993597
29574,2025-01-10 09:00:00,14509.829,28.618,4070.483,1026.809,15069.969,1027.207,1.714,10,1.712999999999738
29574,2025-01-10 10:00:00,14511.484,28.618,4070.547,1026.826,15071.579,1027.224,1.651,10,1.6550000000006548
29574,2025-01-10 11:00:00,14512.118,28.618,4070.583,1026.839,15072.2,1027.237,0.596,10,0.6340000000000146
29574,2025-01-10 12:00:00,14514.33,28.618,4070.711,1026.849,15074.364,1027.247,2.233,10,2.2119999999995343
29574,2025-01-10 18:00:00,14518.97,28.618,4071.16,1026.912,15078.953,1027.31,0.45,10,0.4879999999993742
29574,2025-01-10 19:00:00,14519.554,28.618,4071.195,1026.932,15079.525,1027.33,0.541,10,0.5840000000007421
29574,2025-01-10 20:00:00,14520.301,28.618,4071.238,1026.968,15080.255,1027.366,0.732,10,0.7469999999993888
29574,2025-01-10 21:00:00,14521.282,28.618,4071.281,1027.009,15081.212,1027.407,0.971,10,0.9809999999997672
29574,2025-01-10 22:00:00,14522.164,28.618,4071.311,1027.052,15082.069,1027.45,0.847,10,0.8820000000014261
29574,2025-01-10 23:00:00,14522.441,28.618,4071.355,1027.061,15082.348,1027.459,0.234,10,0.2770000000000436
29574,2025-01-11 00:00:00,14522.68,28.618,4071.401,1027.083,15082.59,1027.481,0.164,10,0.238999999999578
29574,2025-01-11 01:00:00,14522.907,28.618,4071.447,1027.123,15082.821,1027.521,0.152,10,0.2269999999989522
29574,2025-01-11 02:00:00,14523.089,28.618,4071.474,1027.188,15083.004,1027.586,0.122,10,0.1820000000006985
29574,2025-01-11 03:00:00,14523.282,28.618,4071.511,1027.251,15083.199,1027.649,0.143,10,0.1929999999993015
29574,2025-01-11 04:00:00,14523.445,28.618,4071.543,1027.3,15083.365,1027.698,0.119,10,0.1630000000004656
29574,2025-01-11 05:00:00,14523.621,28.618,4071.585,1027.34,15083.546,1027.738,0.134,10,0.1759999999994761
29574,2025-01-11 06:00:00,14523.836,28.618,4071.621,1027.395,15083.763,1027.793,0.149,10,0.2150000000001455
29574,2025-01-11 07:00:00,14524.496,28.618,4071.664,1027.419,15084.41,1027.817,0.643,10,0.6599999999998545
29574,2025-01-11 08:00:00,14525.928,28.618,4071.711,1027.433,15085.801,1027.831,1.462,10,1.4320000000006985
29574,2025-01-11 09:00:00,14526.087,28.618,4071.763,1027.439,15085.968,1027.837,0.094,10,0.1589999999996507
29574,2025-01-11 10:00:00,14527.114,28.618,4071.806,1027.449,15086.969,1027.847,0.977,10,1.0270000000000437
29574,2025-01-11 11:00:00,14528.682,28.618,4071.847,1027.469,15088.49,1027.867,1.572,10,1.5680000000011205
29574,2025-01-11 12:00:00,14529.644,28.618,4071.895,1027.479,15089.429,1027.877,0.919,10,0.9619999999995344
29574,2025-01-11 13:00:00,14530.729,28.618,4071.934,1027.495,15090.484,1027.893,1.052,10,1.0849999999991269
29574,2025-01-11 14:00:00,14531.719,28.618,4071.998,1027.5,15091.455,1027.898,1.002,10,0.9899999999997816
29574,2025-01-11 15:00:00,14532.273,28.618,4072.059,1027.505,15092.005,1027.903,0.546,10,0.5540000000000873
29574,2025-01-11 16:00:00,14532.513,28.619,4072.112,1027.517,15092.25,1027.915,0.145,10,0.2400000000016007
29574,2025-01-11 17:00:00,14532.797,28.619,4072.161,1027.533,15092.537,1027.931,0.231,10,0.2839999999996507
29574,2025-01-11 18:00:00,14534.553,28.619,4072.203,1027.559,15094.239,1027.957,1.764,10,1.7559999999994034
29574,2025-01-11 19:00:00,14535.484,28.619,4072.278,1027.586,15095.156,1027.984,0.93,10,0.9310000000004948
29574,2025-01-11 20:00:00,14536.842,28.619,4072.321,1027.61,15096.475,1028.008,1.357,10,1.3580000000001746
29574,2025-01-11 21:00:00,14538.523,28.619,4072.446,1027.61,15098.127,1028.008,1.681,10,1.6809999999986758
29574,2025-01-11 22:00:00,14539.301,28.619,4072.55,1027.617,15098.905,1028.015,0.777,10,0.7780000000002474
29574,2025-01-11 23:00:00,14539.459,28.619,4072.6,1027.623,15099.07,1028.021,0.157,10,0.158000000001266
29574,2025-01-12 00:00:00,14539.593,28.619,4072.645,1027.634,15099.211,1028.032,0.133,10,0.1340000000000145
29574,2025-01-12 01:00:00,14539.735,28.619,4072.695,1027.642,15099.362,1028.04,0.142,10,0.1419999999998253
29574,2025-01-12 02:00:00,14539.855,28.619,4072.741,1027.653,15099.49,1028.051,0.119,10,0.1199999999989813
29574,2025-01-12 03:00:00,14539.99,28.619,4072.79,1027.661,15099.633,1028.059,0.134,10,0.1350000000002182
29574,2025-01-12 04:00:00,14540.107,28.619,4072.834,1027.672,15099.757,1028.07,0.117,10,0.1170000000001891
29574,2025-01-12 05:00:00,14540.24,28.619,4072.88,1027.678,15099.898,1028.076,0.132,10,0.1329999999998108
29574,2025-01-12 06:00:00,14540.354,28.619,4072.922,1027.688,15100.019,1028.086,0.114,10,0.113999999999578
29574,2025-01-12 07:00:00,14540.486,28.619,4072.964,1027.693,15100.157,1028.091,0.131,10,0.1320000000014261
29574,2025-01-12 08:00:00,14541.163,28.619,4073.0,1027.704,15100.819,1028.102,0.677,10,0.6769999999996799
29574,2025-01-12 09:00:00,14541.802,28.619,4073.038,1027.711,15101.445,1028.109,0.637,10,0.6389999999992142
29574,2025-01-12 10:00:00,14542.794,28.619,4073.089,1027.717,15102.414,1028.115,0.992,10,0.9920000000001892
29574,2025-01-12 11:00:00,14544.647,28.619,4073.192,1027.72,15104.226,1028.118,1.852,10,1.853000000000975
29574,2025-01-12 12:00:00,14546.537,28.619,4073.324,1027.72,15106.081,1028.118,1.889,10,1.889999999999418
29574,2025-01-12 13:00:00,14546.824,28.619,4073.369,1027.726,15106.37,1028.124,0.285,10,0.2870000000002619
29574,2025-01-12 14:00:00,14547.213,28.619,4073.419,1027.73,15106.758,1028.128,0.389,10,0.3889999999992142
29574,2025-01-12 15:00:00,14548.005,28.619,4073.477,1027.735,15107.536,1028.133,0.792,10,0.7919999999994616
29574,2025-01-12 16:00:00,14549.283,28.619,4073.521,1027.748,15108.779,1028.146,1.278,10,1.2780000000002474
29574,2025-01-12 17:00:00,14550.042,28.619,4073.572,1027.75,15109.523,1028.148,0.758,10,0.7590000000000146
29574,2025-01-12 18:00:00,14550.525,28.619,4073.607,1027.77,15109.998,1028.168,0.483,10,0.4830000000001746
29574,2025-01-12 19:00:00,14551.78,28.619,4073.643,1027.783,15111.216,1028.181,1.254,10,1.2550000000010186
29574,2025-01-12 20:00:00,14552.417,28.619,4073.679,1027.802,15111.839,1028.2,0.636,10,0.6369999999988067
29574,2025-01-12 21:00:00,14553.478,28.619,4073.727,1027.802,15112.874,1028.2,1.06,10,1.0609999999996944
29574,2025-01-12 22:00:00,14554.946,28.619,4073.772,1027.822,15114.3,1028.22,1.439,10,1.4680000000007567
29574,2025-01-12 23:00:00,14555.483,28.619,4073.831,1027.832,15114.833,1028.23,0.478,10,0.5370000000002619
29574,2025-01-13 00:00:00,14555.679,28.619,4073.883,1027.838,15115.036,1028.236,0.137,10,0.1959999999999127
29574,2025-01-14 02:00:00,14571.502,28.619,4075.104,1028.224,15130.602,1028.622,0.137,10,0.1380000000008294
29574,2025-01-14 03:00:00,14571.654,28.619,4075.146,1028.232,15130.76,1028.63,0.151,10,0.1520000000000436
29574,2025-01-14 04:00:00,14571.787,28.619,4075.182,1028.247,15130.898,1028.645,0.133,10,0.1329999999998108
29574,2025-01-14 05:00:00,14571.938,28.619,4075.221,1028.256,15131.054,1028.654,0.15,10,0.1509999999998399
29574,2025-01-14 06:00:00,14572.072,28.619,4075.261,1028.268,15131.194,1028.666,0.133,10,0.1340000000000145
29574,2025-01-14 07:00:00,14572.296,28.619,4075.299,1028.276,15131.42,1028.674,0.224,10,0.22400000000016
29574,2025-01-14 08:00:00,14574.563,28.619,4075.428,1028.276,15133.638,1028.674,2.265,10,2.2669999999998254
29574,2025-01-14 09:00:00,14576.496,28.619,4075.468,1028.286,15135.51,1028.684,1.932,10,1.9329999999990832
29574,2025-01-14 10:00:00,14578.93,28.619,4075.504,1028.293,15137.864,1028.691,2.433,10,2.434000000001106
29574,2025-01-14 11:00:00,14579.829,28.619,4075.517,1028.298,15138.733,1028.696,0.898,10,0.8989999999994325
29574,2025-01-14 12:00:00,14580.71,28.619,4075.623,1028.3,15139.61,1028.698,0.881,10,0.8809999999994034
29574,2025-01-14 13:00:00,14581.407,28.619,4075.671,1028.307,15140.294,1028.705,0.695,10,0.6970000000001164
29574,2025-01-14 14:00:00,14581.817,28.619,4075.762,1028.313,15140.714,1028.711,0.41,10,0.4099999999998545
29574,2025-01-14 15:00:00,14582.102,28.619,4075.808,1028.32,15141.0,1028.718,0.284,10,0.2850000000016734
29574,2025-01-14 16:00:00,14582.247,28.619,4075.857,1028.328,15141.153,1028.726,0.145,10,0.1449999999986175
29574,2025-01-14 17:00:00,14582.382,28.619,4075.897,1028.333,15141.294,1028.731,0.127,10,0.1350000000002182
29574,2025-01-15 01:00:00,14587.477,28.619,4076.141,1028.641,15146.267,1029.039,0.163,10,0.2290000000011787
29574,2025-01-15 02:00:00,14587.678,28.619,4076.171,1028.702,15146.468,1029.1,0.132,10,0.2009999999991123
29574,2025-01-15 03:00:00,14587.885,28.619,4076.211,1028.762,15146.679,1029.159,0.146,10,0.2070000000003347
29574,2025-01-15 04:00:00,14588.081,28.619,4076.24,1028.818,15146.875,1029.215,0.127,10,0.1959999999999127
29574,2025-01-15 05:00:00,14588.828,28.619,4076.267,1028.884,15147.602,1029.281,0.717,10,0.7469999999993888
29574,2025-01-15 06:00:00,14589.124,28.619,4076.296,1028.94,15147.895,1029.337,0.264,10,0.2960000000002765
29574,2025-01-15 07:00:00,14589.345,28.619,4076.332,1029.01,15148.117,1029.407,0.135,10,0.2209999999995489
29574,2025-01-15 08:00:00,14589.54,28.619,4076.386,1029.037,15148.32,1029.434,0.108,10,0.1950000000015279
29574,2025-01-15 09:00:00,14590.456,28.619,4076.419,1029.056,15149.211,1029.453,0.867,10,0.915999999999258
29574,2025-01-15 10:00:00,14591.142,28.619,4076.45,1029.091,15149.88,1029.488,0.653,10,0.6859999999996944
29574,2025-01-15 11:00:00,14592.224,28.619,4076.475,1029.124,15150.929,1029.521,1.066,10,1.0820000000003347
29574,2025-01-15 12:00:00,14593.186,28.619,4076.501,1029.148,15151.862,1029.545,0.955,10,0.9619999999995344
29574,2025-01-15 13:00:00,14594.331,28.619,4076.563,1029.151,15152.981,1029.548,1.146,10,1.1450000000004366
29574,2025-01-15 14:00:00,14594.844,28.619,4076.603,1029.166,15153.486,1029.563,0.477,10,0.5129999999990105
29574,2025-01-15 15:00:00,14595.607,28.619,4076.648,1029.166,15154.233,1029.563,0.708,10,0.7630000000008295
29574,2025-01-15 16:00:00,14596.092,28.619,4076.702,1029.175,15154.715,1029.572,0.397,10,0.4850000000005821
29574,2025-01-15 17:00:00,14596.422,28.619,4076.766,1029.19,15155.05,1029.587,0.289,10,0.3299999999999272
29574,2025-01-15 18:00:00,14597.353,28.619,4076.924,1029.19,15155.989,1029.587,0.936,10,0.9309999999986758
29574,2025-01-15 19:00:00,14598.287,28.619,4076.991,1029.201,15156.907,1029.598,0.908,10,0.934000000001106
29574,2025-01-15 20:00:00,14598.983,28.619,4077.048,1029.226,15157.592,1029.623,0.653,10,0.6959999999999127
29574,2025-01-15 21:00:00,14600.049,28.619,4077.049,1029.278,15158.619,1029.675,1.054,10,1.066000000000713
29574,2025-01-15 22:00:00,14601.203,28.619,4077.168,1029.28,15159.763,1029.677,1.148,10,1.153999999998632
29574,2025-01-15 23:00:00,14601.589,28.619,4077.218,1029.297,15160.148,1029.694,0.354,10,0.386000000000422
29574,2025-01-16 03:00:00,14602.571,28.619,4077.44,1029.41,15161.154,1029.807,0.162,10,0.2170000000005529
29574,2025-01-16 04:00:00,14602.793,28.619,4077.484,1029.443,15161.379,1029.84,0.175,10,0.2219999999997526
29574,2025-01-16 05:00:00,14603.006,28.619,4077.52,1029.501,15161.594,1029.898,0.155,10,0.212999999999738
29574,2025-01-16 06:00:00,14603.8,28.619,4077.551,1029.544,15162.367,1029.941,0.771,10,0.793999999999869
29574,2025-01-16 07:00:00,14604.069,28.619,4077.586,1029.59,15162.636,1029.987,0.155,10,0.2690000000002328
29574,2025-01-16 08:00:00,14604.368,28.619,4077.619,1029.602,15162.933,1029.999,0.163,10,0.2990000000008876
29574,2025-01-16 09:00:00,14604.689,28.619,4077.652,1029.617,15163.251,1030.014,0.246,10,0.3209999999999127
29574,2025-01-16 10:00:00,14605.067,28.619,4077.689,1029.634,15163.625,1030.031,0.348,10,0.3779999999987922
29574,2025-01-16 11:00:00,14605.903,28.619,4077.738,1029.647,15164.443,1030.044,0.857,10,0.8360000000011496
29574,2025-01-16 12:00:00,14607.196,28.619,4077.805,1029.656,15165.706,1030.053,1.309,10,1.2929999999996653
29574,2025-01-16 13:00:00,14608.251,28.619,4077.856,1029.672,15166.736,1030.069,1.041,10,1.055000000000291
29574,2025-01-16 14:00:00,14608.605,28.619,4077.899,1029.694,15167.089,1030.091,0.273,10,0.3539999999993597
29574,2025-01-16 15:00:00,14609.836,28.619,4077.972,1029.698,15168.294,1030.095,1.227,10,1.2309999999997672
29574,2025-01-16 16:00:00,14610.682,28.619,4078.048,1029.706,15169.129,1030.103,0.83,10,0.8460000000013679
29574,2025-01-16 17:00:00,14610.936,28.619,4078.12,1029.713,15169.393,1030.11,0.173,10,0.2539999999989959
29574,2025-01-16 18:00:00,14611.474,28.619,4078.156,1029.729,15169.921,1030.126,0.592,10,0.5380000000004657
29574,2025-01-16 19:00:00,14611.729,28.619,4078.191,1029.769,15170.176,1030.166,0.287,10,0.2549999999991996
29574,2025-01-16 20:00:00,14613.169,28.619,4078.245,1029.797,15171.578,1030.194,1.484,10,1.440000000000509
29574,2025-01-16 21:00:00,14614.495,28.619,4078.307,1029.823,15172.872,1030.22,1.385,10,1.326000000000931
29574,2025-01-16 22:00:00,14614.947,28.619,4078.343,1029.849,15173.317,1030.246,0.426,10,0.451999999999316
29574,2025-01-16 23:00:00,14615.081,28.619,4078.378,1029.888,15173.455,1030.285,0.121,10,0.1340000000000145
29574,2025-01-17 03:00:00,14615.721,28.619,4078.534,1029.98,15174.114,1030.377,0.082,10,0.1440000000002328
29574,2025-01-17 04:00:00,14615.936,28.619,4078.609,1029.999,15174.341,1030.396,0.163,10,0.2150000000001455
29574,2025-01-17 05:00:00,14616.084,28.619,4078.666,1030.014,15174.499,1030.411,0.096,10,0.1480000000010477
29574,2025-01-17 06:00:00,14616.366,28.619,4078.694,1030.051,15174.778,1030.448,0.237,10,0.2819999999992433
29574,2025-01-17 07:00:00,14616.71,28.619,4078.725,1030.08,15175.118,1030.477,0.291,10,0.3439999999991414
29574,2025-01-17 08:00:00,14616.892,28.619,4078.774,1030.095,15175.306,1030.492,0.069,10,0.1820000000006985
29574,2025-01-17 09:00:00,14617.382,28.619,4078.819,1030.105,15175.79,1030.502,0.408,10,0.4899999999997817
29574,2025-01-17 10:00:00,14618.213,28.619,4078.863,1030.131,15176.602,1030.528,1.27,10,0.831000000000131
29574,2025-01-17 11:00:00,14619.641,28.619,4078.959,1030.131,15178.004,1030.528,1.427,10,1.4279999999998836
29574,2025-01-17 12:00:00,14621.447,28.619,4079.121,1030.131,15179.787,1030.528,1.805,10,1.8060000000004948
29574,2025-01-17 13:00:00,14621.801,28.619,4079.168,1030.137,15180.14,1030.534,0.354,10,0.3539999999993597
29574,2025-01-17 14:00:00,14622.826,28.619,4079.215,1030.137,15181.14,1030.534,1.025,10,1.0249999999996362
29574,2025-01-17 15:00:00,14623.905,28.619,4079.273,1030.138,15182.195,1030.535,1.078,10,1.0790000000015425
29574,2025-01-17 16:00:00,14625.035,28.619,4079.338,1030.145,15183.301,1030.542,1.129,10,1.1299999999991996
29574,2025-01-17 17:00:00,14625.411,28.619,4079.398,1030.15,15183.679,1030.547,0.376,10,0.3760000000002037
29574,2025-01-17 18:00:00,14625.74,28.619,4079.438,1030.166,15184.007,1030.563,0.328,10,0.3289999999997235
29574,2025-01-17 19:00:00,14626.299,28.619,4079.477,1030.187,15184.556,1030.584,0.559,10,0.559000000001106
29574,2025-01-17 20:00:00,14626.609,28.619,4079.513,1030.206,15184.864,1030.603,0.31,10,0.3099999999994907
29574,2025-01-17 21:00:00,14626.883,28.619,4079.549,1030.222,15185.138,1030.619,0.273,10,0.2739999999994325
29574,2025-01-17 22:00:00,14628.106,28.619,4079.593,1030.228,15186.328,1030.625,1.222,10,1.2229999999999563
29574,2025-01-17 23:00:00,14629.163,28.619,4079.637,1030.234,15187.358,1030.631,1.057,10,1.0570000000006985
29574,2025-01-18 00:00:00,14629.45,28.619,4079.677,1030.244,15187.645,1030.641,0.286,10,0.2870000000002619
29574,2025-01-18 01:00:00,14629.571,28.619,4079.728,1030.256,15187.775,1030.653,0.12,10,0.120999999999185
29574,2025-01-18 02:00:00,14629.697,28.619,4079.785,1030.264,15187.912,1030.661,0.126,10,0.1260000000002037
29574,2025-01-18 03:00:00,14629.797,28.619,4079.838,1030.276,15188.022,1030.673,0.099,10,0.1000000000003638
29574,2025-01-18 04:00:00,14629.931,28.619,4079.892,1030.283,15188.166,1030.68,0.134,10,0.1340000000000145
29574,2025-01-18 05:00:00,14630.479,28.619,4079.933,1030.299,15188.705,1030.696,0.548,10,0.547999999998865
29574,2025-01-18 06:00:00,14630.699,28.619,4079.975,1030.308,15188.928,1030.705,0.219,10,0.2200000000011641
29574,2025-01-18 07:00:00,14630.812,28.619,4080.012,1030.32,15189.047,1030.717,0.112,10,0.1129999999993742
29574,2025-01-18 08:00:00,14631.495,28.619,4080.057,1030.323,15189.717,1030.72,0.683,10,0.6830000000009022
29574,2025-01-18 09:00:00,14632.225,28.619,4080.093,1030.337,15190.43,1030.734,0.729,10,0.7299999999995634
29574,2025-01-18 10:00:00,14632.591,28.619,4080.132,1030.346,15190.793,1030.743,0.365,10,0.3659999999999854
29574,2025-01-18 11:00:00,14633.3,28.619,4080.176,1030.358,15191.487,1030.755,0.954,10,0.7089999999989232
29574,2025-01-18 12:00:00,14633.598,28.619,4080.215,1030.366,15191.785,1030.763,0.298,10,0.2980000000006839
29574,2025-01-18 13:00:00,14634.69,28.619,4080.225,1030.377,15192.84,1030.774,1.091,10,1.092000000000553
29574,2025-01-18 14:00:00,14636.255,28.619,4080.34,1030.382,15194.378,1030.779,1.565,10,1.5649999999986903
29574,2025-01-18 15:00:00,14636.722,28.619,4080.394,1030.388,15194.842,1030.785,0.466,10,0.467000000000553
29574,2025-01-18 16:00:00,14637.631,28.619,4080.452,1030.392,15195.733,1030.789,0.908,10,0.9089999999996508
